Mod:Item:MetaData, Localized Name
pneumaticcraft:heat_sink, 散热片
pneumaticcraft:vortex_tube, 涡流管
pneumaticcraft:programmable_controller, 可编程控制器
pneumaticcraft:gas_lift, 气举
pneumaticcraft:refinery, 精炼厂
pneumaticcraft:thermopneumatic_processing_plant, 热气动加工机
pneumaticcraft:kerosene_lamp, 煤油灯
pneumaticcraft:sentry_turret, 哨戒炮
pneumaticcraft:flux_compressor, 通量压缩机
pneumaticcraft:pneumatic_dynamo, 气动能源炉
pneumaticcraft:fake_ice, tile.fake_ice.name
pneumaticcraft:thermal_compressor, 热力压缩器
pneumaticcraft:fluid.etchacid, 蚀刻酸
pneumaticcraft:fluid.kerosene, 煤油
pneumaticcraft:fluid.plastic, 塑料
pneumaticcraft:fluid.lpg, 液化石油气（LPG）
pneumaticcraft:logistic_frame_active_provider, 物流主动供应框架
pneumaticcraft:logistic_frame_passive_provider, 物流被动供应框架
pneumaticcraft:logistic_frame_storage, 物流存储框架
pneumaticcraft:logistic_frame_default_storage, 物流默认存储框架
pneumaticcraft:logistic_frame_requester, 物流请求框架
pneumaticcraft:heat_frame, 导热框架
pneumaticcraft:spawner_agitator, 刷怪笼激发器
pneumaticcraft:crop_support, 作物架
pneumaticcraft:transfer_gadget, 传输装置
pneumaticcraft:safety_tube_module, 安全管道模块
pneumaticcraft:pressure_gauge_module, 压力表管道模块
pneumaticcraft:flow_detector_module, 流量检测管道模块
pneumaticcraft:air_grate_module, 空气栅管道模块
pneumaticcraft:regulator_tube_module, 调节器管道模块
pneumaticcraft:charging_module, 充气模块
pneumaticcraft:logistics_module, 物流模块
pneumaticcraft:redstone_module, 红石模块
xreliquary:mob_ingredient:0, 肋骨
xreliquary:mob_ingredient:1, 凋灵肋骨
xreliquary:mob_ingredient:2, 螯角
xreliquary:mob_ingredient:3, 酶腺
xreliquary:mob_ingredient:4, 粘液珍珠
xreliquary:mob_ingredient:5, 蝙蝠翅膀
xreliquary:mob_ingredient:6, 僵尸之心
xreliquary:mob_ingredient:7, 熔火之心
xreliquary:mob_ingredient:8, 风暴之眼
xreliquary:mob_ingredient:9, 肥沃精华
xreliquary:mob_ingredient:10, 霜冻核心
xreliquary:mob_ingredient:11, 朦胧之心
xreliquary:mob_ingredient:12, 鱿鱼嘴
xreliquary:mob_ingredient:13, 炼狱之爪
xreliquary:mob_ingredient:14, 海妖壳甲残片
xreliquary:mob_ingredient:15, 腥红之布
xreliquary:mob_ingredient:16, 守卫者之刺
xreliquary:mercy_cross, item.mercy_cross.name
xreliquary:angelheart_vial, item.angelheart_vial.name
xreliquary:angelic_feather, item.angelic_feather.name
xreliquary:destruction_catalyst, item.destruction_catalyst.name
xreliquary:emperor_chalice, item.emperor_chalice.name
xreliquary:ender_staff, item.ender_staff.name
xreliquary:fortune_coin, item.fortune_coin.name
xreliquary:glacial_staff, item.glacial_staff.name
xreliquary:glowing_bread, item.glowing_bread.name
xreliquary:glowing_water, item.glowing_water.name
xreliquary:harvest_rod, item.harvest_rod.name
xreliquary:mob_charm_fragment:0, §c僵尸心珠
xreliquary:mob_charm_fragment:1, §f骷髅心珠
xreliquary:mob_charm_fragment:2, §8凋零骷髅心珠
xreliquary:mob_charm_fragment:3, §a爬行者心珠
xreliquary:mob_charm_fragment:4, §a女巫心珠
xreliquary:mob_charm_fragment:5, §a僵尸猪人心珠
xreliquary:mob_charm_fragment:6, §a洞穴蜘蛛心珠
xreliquary:mob_charm_fragment:7, §a蜘蛛心珠
xreliquary:mob_charm_fragment:8, §a末影人心珠
xreliquary:mob_charm_fragment:9, §a恶魂心珠
xreliquary:mob_charm_fragment:10, §a史莱姆心珠
xreliquary:mob_charm_fragment:11, §a岩浆怪心珠
xreliquary:mob_charm_fragment:12, §a烈焰人心珠
xreliquary:mob_charm_fragment:13, §a守卫者心珠
xreliquary:hero_medallion, item.hero_medallion.name
xreliquary:holy_hand_grenade, item.holy_hand_grenade.name
xreliquary:ice_magus_rod, item.ice_magus_rod.name
xreliquary:infernal_chalice, item.infernal_chalice.name
xreliquary:infernal_claws, item.infernal_claws.name
xreliquary:infernal_tear, item.infernal_tear.name
xreliquary:kraken_shell, item.kraken_shell.name
xreliquary:lantern_of_paranoia, item.lantern_of_paranoia.name
xreliquary:magicbane, item.magicbane.name
xreliquary:midas_touchstone, item.midas_touchstone.name
xreliquary:mob_charm:0, §a僵尸护符
xreliquary:mob_charm:0, §a骷髅护符
xreliquary:mob_charm:0, §a凋零骷髅护符
xreliquary:mob_charm:0, §a爬行者护符
xreliquary:mob_charm:0, §a女巫护符
xreliquary:mob_charm:0, §a僵尸猪人护符
xreliquary:mob_charm:0, §a洞穴蜘蛛护符
xreliquary:mob_charm:0, §a蜘蛛护符
xreliquary:mob_charm:0, §a末影人护符
xreliquary:mob_charm:0, §a恶魂护符
xreliquary:mob_charm:0, §a史莱姆护符
xreliquary:mob_charm:0, §a岩浆怪护符
xreliquary:mob_charm:0, §a烈焰人护符
xreliquary:mob_charm:0, §a守卫者护符
xreliquary:mob_charm_belt, item.mob_charm_belt.name
xreliquary:phoenix_down, item.phoenix_down.name
xreliquary:pyromancer_staff, item.pyromancer_staff.name
xreliquary:rending_gale, item.rending_gale.name
xreliquary:rod_of_lyssa, item.rod_of_lyssa.name
xreliquary:salamander_eye, item.salamander_eye.name
xreliquary:serpent_staff, item.serpent_staff.name
xreliquary:shears_of_winter, item.shears_of_winter.name
xreliquary:sojourner_staff, item.sojourner_staff.name
xreliquary:twilight_cloak, item.twilight_cloak.name
xreliquary:void_tear, item.void_tear.name
xreliquary:witch_hat, item.witch_hat.name
xreliquary:witherless_rose, item.witherless_rose.name
xreliquary:altar, 祭坛
xreliquary:fertile_lilypad, tile.fertile_lilypad.name
xreliquary:interdiction_torch, tile.interdiction_torch.name
xreliquary:wraith_node, tile.wraith_node.name
xreliquary:pedestal:0, 基座
xreliquary:pedestal:1, 基座
xreliquary:pedestal:2, 基座
xreliquary:pedestal:3, 基座
xreliquary:pedestal:4, 基座
xreliquary:pedestal:5, 基座
xreliquary:pedestal:6, 基座
xreliquary:pedestal:7, 基座
xreliquary:pedestal:8, 基座
xreliquary:pedestal:9, 基座
xreliquary:pedestal:10, 基座
xreliquary:pedestal:11, 基座
xreliquary:pedestal:12, 基座
xreliquary:pedestal:13, 基座
xreliquary:pedestal:14, 基座
xreliquary:pedestal:15, 基座
xreliquary:pedestal_passive:0, 基座 (仅装饰)
xreliquary:pedestal_passive:1, 基座 (仅装饰)
xreliquary:pedestal_passive:2, 基座 (仅装饰)
xreliquary:pedestal_passive:3, 基座 (仅装饰)
xreliquary:pedestal_passive:4, 基座 (仅装饰)
xreliquary:pedestal_passive:5, 基座 (仅装饰)
xreliquary:pedestal_passive:6, 基座 (仅装饰)
xreliquary:pedestal_passive:7, 基座 (仅装饰)
xreliquary:pedestal_passive:8, 基座 (仅装饰)
xreliquary:pedestal_passive:9, 基座 (仅装饰)
xreliquary:pedestal_passive:10, 基座 (仅装饰)
xreliquary:pedestal_passive:11, 基座 (仅装饰)
xreliquary:pedestal_passive:12, 基座 (仅装饰)
xreliquary:pedestal_passive:13, 基座 (仅装饰)
xreliquary:pedestal_passive:14, 基座 (仅装饰)
xreliquary:pedestal_passive:15, 基座 (仅装饰)
pouchofunknown:pouch, 未知之袋
prodigytech:explosion_furnace, 爆炸熔炉
prodigytech:magmatic_aeroheater, 熔岩气热炉
prodigytech:solid_fuel_aeroheater, 固体燃料气热炉
prodigytech:energion_aeroheater, 能源气热炉
prodigytech:tartaric_aeroheater, 冥界气热炉
prodigytech:capacitor_aeroheater, 热容器气热炉
prodigytech:incinerator, 焚化炉
prodigytech:blower_furnace, 烘烤炉
prodigytech:rotary_grinder, 旋转粉碎机
prodigytech:heat_sawmill, 热力锯木机
prodigytech:food_purifier, 食物净化机
prodigytech:solderer, 焊机
prodigytech:magnetic_reassembler, 磁力重构机
prodigytech:ore_refinery, 矿石精炼机
prodigytech:automatic_crystal_cutter, 晶体自动切割机
prodigytech:capacitor_charger, 蓄热器
prodigytech:fuel_processor, 燃料加工机
prodigytech:food_enricher, 食物富集机
prodigytech:primordialis_reactor, 原基反应器
prodigytech:atomic_reshaper, 原子重塑机
prodigytech:zorra_altar, 佐拉祭坛
prodigytech:air_funnel, 空气管道
prodigytech:wormhole_funnel, 虫洞管道
prodigytech:linear_extractor, 线性提取器
prodigytech:funnelling_extractor, 漏斗型提取器
prodigytech:dispersing_extractor, 分散型提取器
prodigytech:zorra_log, 佐拉树原木
prodigytech:zorra_planks, 佐拉树木板
prodigytech:zorra_leaves, 佐拉树树叶
prodigytech:zorra_sapling, 佐拉树树苗
prodigytech:ferramic_block, 瓷铁块
prodigytech:carbon_plate_block, 碳板块
prodigytech:zorrasteel_block, 佐拉钢块
prodigytech:charred_cobblestone, 烧焦的圆石
prodigytech:charred_stone, 烧焦的石头
prodigytech:charred_stonebricks, 烧焦的石砖
prodigytech:ash_bricks, 灰砖块
prodigytech:particle_board, 刨花板
prodigytech:particle_board_planks, 刨花木板
prodigytech:ferramic_ingot, 瓷铁锭
prodigytech:ferramic_nugget, 瓷铁粒
prodigytech:ferramic_gear, 瓷铁齿轮
prodigytech:ash, 灰
prodigytech:purified_food, 净化的食物
prodigytech:flour, 面粉
prodigytech:sawdust, 锯屑
prodigytech:meat_ground, 肉馅
prodigytech:meat_patty, 肉饼
prodigytech:coal_dust, 煤粉
prodigytech:ferramic_dust, 瓷铁粉
prodigytech:ferramic_dust_tiny, 小撮瓷铁粉
prodigytech:iron_dust, 铁粉
prodigytech:iron_dust_tiny, 小撮铁粉
prodigytech:gold_dust, 金粉
prodigytech:gold_dust_tiny, 小撮金粉
prodigytech:diamond_dust, 钻石粉
prodigytech:emerald_dust, 绿宝石粉
prodigytech:quartz_dust, 下界石英粉
prodigytech:carbon_plate, 碳板
prodigytech:enriched_fuel, 富集燃料
prodigytech:inferno_fuel, 地狱燃料
prodigytech:inferno_crystal, 地狱晶体
prodigytech:sugar_cube, 方糖
prodigytech:circuit_plate, 电路板
prodigytech:circuit_crude, 粗糙电路
prodigytech:circuit_refined, 精致电路
prodigytech:circuit_perfected, 完美电路
prodigytech:pattern_circuit_crude, 粗糙电路模板
prodigytech:pattern_circuit_refined, 精致电路模板
prodigytech:pattern_circuit_perfected, 完美电路模板
prodigytech:heat_capacitor_0, 125°C 热容器
prodigytech:heat_capacitor_1, 250°C 热容器
prodigytech:heat_capacitor_2, 500°C 热容器
prodigytech:heat_capacitor_3, 1000°C 热容器
prodigytech:fuel_pellet_1, 燃料丸
prodigytech:fuel_pellet_4, 燃料丸 x4
prodigytech:fuel_pellet_16, 燃料丸 x16
prodigytech:fuel_pellet_64, 燃料丸 x64
prodigytech:energion_crystal_seed, 能量晶体种子
prodigytech:energion_dust, 能量粉
prodigytech:crystal_cutter, 晶体切割器
prodigytech:wormhole_linker, 虫洞连接器
prodigytech:ferramic_handbow, 瓷铁手弓
prodigytech:primordium, 原基
prodigytech:aeternus_crystal, 永恒晶体
prodigytech:zorra_leaf, 佐拉叶片
prodigytech:zorrasteel_raw, 生佐拉钢锭
prodigytech:zorrasteel_ingot, 佐拉钢锭
prodigytech:tartaric_stoker, 冥燃粉
prodigytech:zorrasteel_sword, 佐拉钢剑
prodigytech:zorrasteel_handbow, 佐拉钢手弓
progressivebosses:nether_star_shard, 下界之星碎片
tg:helmet_light, Helm of Light
tg:chestplate_light, Chestplate of Light
tg:leggins_light, Leggins of Light
tg:boots_light, Boots of Light
tg:belt_light, Belt of Light
tg:sword_light, Sword of Light
tg:axe_light, Axe of Light
tg:hoe_light, Hoe of Light
tg:pickaxe_light, Pickaxe of Light
tg:shovel_light, Shovel of Light
tg:shears_light, Shears of Light
tg:helmet_shade, Shaded Helmet
tg:chestplate_shade, Shaded Chestplate
tg:leggins_shade, Shaded Leggins
tg:boots_shade, Shaded Boots
tg:belt_shade, Shaded Belt
tg:sword_shade, Shaded Sword
tg:axe_shade, Shaded Axe
tg:hoe_shade, Shaded Hoe
tg:pickaxe_shade, Shaded Pickaxe
tg:shovel_shade, Shaded Shovel
tg:shears_shade, Shaded Shears
tg:sword_primal, Primal Sword
tg:axe_primal, Primal Axe
tg:hammer_primal, Primal Hammer
tg:helmet_primal, Primal Helmet
tg:chestplate_primal, Primal Chestplate
tg:leggins_primal, Primal Leggins
tg:boots_primal, Primal Boots
tg:helmet_primal_up, Primal Helmet Upgraded
tg:chestplate_primal_up, Primal Chestplate Upgraded
tg:leggins_primal_up, Primal Leggins Upgraded
tg:boots_primal_up, Primal Boots Upgraded
tg:tool_gemcutter, Gemcutter's Tools
tg:yarn, Yarn
tg:yarn_gold, Golden Yarn
tg:yarn_thanium, Thauminium Yarn
tg:yarn_magic, Magic Yarn
tg:yarn_light, Yarn of Light
tg:yarn_shade, Shaded Yarn
tg:yarn_ether, Ether Yarn
tg:yarn_void, Void Yarn
tg:fabric_decorated, Decorated Fabric
tg:fabric_enchanted, Enchanted Fabric
tg:fabric_light, Fabric of Light
tg:fabric_shade, Shaded Fabric
tg:fabric_void, Void Fabric
tg:fabric_bewitched, Bewitched Fabric
tg:fabric_volatile, Volatile Fabric
tg:wolf_hide, Wolf Hide
tg:ingot_light, Ingot of Light
tg:ingot_shade, Shaded Ingot
tg:nugget_light, Nugget of Light
tg:nugget_shade, Shaded Nugget
tg:oval_crystal_air, Oval Crystal (Aer)
tg:oval_crystal_earth, Oval Crystal (Terra)
tg:oval_crystal_fire, Oval Crystal (Ignis)
tg:oval_crystal_water, Oval Crystal (Aqua)
tg:oval_crystal_order, Oval Crystal (Ordo)
tg:oval_crystal_entropy, Oval Crystal (Perditio)
tg:sharped_crystal_air, Sharped Crystal (Aer)
tg:sharped_crystal_earth, Sharped Crystal (Terra)
tg:sharped_crystal_fire, Sharped Crystal (Ignis)
tg:sharped_crystal_water, Sharped Crystal (Aqua)
tg:sharped_crystal_order, Sharped Crystal (Ordo)
tg:sharped_crystal_entropy, Sharped Crystal (Perditio)
tg:crystal_dust, Crystal Dust
tg:ash, 灰烬
tg:pouch_magic_1, Magic Pouch
tg:pouch_magic_2, Enchanted Pouch
tg:pouch_magic_3, Bewitched Pouch
tg:pouch_hungry_magic_1, Hungry Magic Pouch
tg:pouch_hungry_magic_2, Hungry Enchanted Pouch
tg:pouch_hungry_magic_3, Hungry Bewitched Pouch
tg:pouch_ender, Ender Pouch
tg:pouch_void, Void Pouch
tg:pouch_lense, Lense Pouch
tg:scythe_thaum, Thaumium Scythe
tg:scythe_void, Void Scythe
tg:scythe_light, Scythe of Light
tg:scythe_shade, Shaded Scythe
tg:fortified_glass_shard, Fortified Glass Shard
tg:cache_compass, Seeker Amulet
tg:shade_rose_bush_seed, Shade Rose Bush Seed
tg:shade_rose_seed, Shade Rose Seed
tg:shade_petal, Shade Rose Petal
tg:light_rose_bush_seed, Light Rose Bush Seed
tg:light_rose_seed, Light Rose Seed
tg:light_petal, Light Rose Petal
tg:lense_blank, Blank Lense
tg:lense_night_vision, Night Vision Lense
tg:lense_echo_loc, Echo Loc Lense
tg:lense_death_gaze, Death Gaze Lense
tg:lense_fire, Fire Lense
tg:lense_knockback, Knockback Lense
tg:lense_decay, Decay Lense
tg:tg, item.tg.name
tg:block_light, Block of Light Metal
tg:block_shade, Shaded Metal Block
tg:ore_light, Light Ore
tg:ore_shade, Shaded Ore
tg:spinning_wheel, Spinning Wheel
tg:terramorfer, Terramorfer
tg:gemcutter, Cutting Table
tg:extruder, 挤压机
tg:extruder_up, Upgraded Thaumic Extruder
tg:blast_furnace, Infernal Blast Furnace
tg:ageing_stone, Ageing Stone
tg:dechantment_table, Dechantment Table
tg:fortified_glass, Fortified Glass
tg:fortified_glass_pane, Fortified Glass Pane
tg:statue, Statue
tg:dummy, 试验假人
tg:ancient_sarcophagus, Ancient Sarcophagus
tg:ancient_cache, Ancient Cache
tg:stabilizer_1, Ancient Holder
tg:eye, Eye of the Ancient
tg:book_holder, Book Holder
tg:stabilizer_2, Pillar of Creation
tg:spire, Greater Spire
tg:part_stab_1, Ancient Holder Blank
tg:lamp, 灯
tg:part_stab_2, Pillar of Creation Blank
tg:obsidian_ph, tile.obsidian_ph.name
tg:soul_sand_ph, tile.soul_sand_ph.name
tg:nether_bricks_ph, tile.nether_bricks_ph.name
tg:stab_1_ph, tile.stab_1_ph.name
tg:stab_2_ph, tile.stab_2_ph.name
tg:eye_ph, tile.eye_ph.name
tg:spire_ph, tile.spire_ph.name
tg:teleportator, Teleportator
tg:teleportator_core, Spatial Matrix
tg:teleportator_frame, Limiting Contour
tg:teleportator_floor, Platform
tg:teleportator_core_ph, tile.teleportator_core_ph.name
tg:teleportator_frame_ph, tile.teleportator_frame_ph.name
tg:teleportator_floor_ph, tile.teleportator_floor_ph.name
tg:shade_rose_bush, Shade Rose Bush
tg:shade_rose, Shade Rose
tg:light_rose_bush, Light Rose Bush
tg:light_rose, Light Rose
tg:ench_obs, Enchanted Obsidian
tg:ench_obs_dummy, Enchanted Obsidian
tg:eldrich_core, Pocket Eldrich
tg:lit_eldrich_core, Pocket Eldrich
thaumicaugmentation:vis_regenerator, 灵气再生器
thaumicaugmentation:warded_chest, 守护箱子
thaumicaugmentation:temporary_light, 秘术辉光
thaumicaugmentation:stone:0, 虚空石
thaumicaugmentation:stone:1, 腐化虚空石
thaumicaugmentation:stone:2, 腐化虚空石壤
thaumicaugmentation:stone:3, 荒古符石
thaumicaugmentation:stone:4, 雕文古石
thaumicaugmentation:stone:5, 荒古石砖
thaumicaugmentation:stone:6, 陈年石头
thaumicaugmentation:stone:7, 发光陈年石头
thaumicaugmentation:stone:8, 荒古石柱
thaumicaugmentation:stone:9, 平滑荒古石砖
thaumicaugmentation:stone:10, 荒古圆石
thaumicaugmentation:stone:11, 荒古石灯
thaumicaugmentation:arcane_trapdoor_wood, 宏伟之木奥能活板门
thaumicaugmentation:arcane_trapdoor_metal, 神秘奥能活板门
thaumicaugmentation:arcane_trapdoor_silverwood, 银木奥能活板门
thaumicaugmentation:taint_flower, 腐化花
thaumicaugmentation:impetus_drainer, 元动汲取仪
thaumicaugmentation:impetus_relay, 元动中继器
thaumicaugmentation:impetus_diffuser, 元动弥散仪
thaumicaugmentation:impetus_matrix, 元动矩阵
thaumicaugmentation:impetus_matrix_base, 元动矩阵基座
thaumicaugmentation:rift_feeder, 咒波引流仪
thaumicaugmentation:rift_mover_input, 裂隙封装仪
thaumicaugmentation:rift_mover_output, 裂隙释放仪
thaumicaugmentation:void_recharge_pedestal, 元动充能基座
thaumicaugmentation:arcane_terraformer, 奥术群系转换仪
thaumicaugmentation:rift_monitor, 裂隙监测仪
thaumicaugmentation:impetus_generator, 元动发电机
thaumicaugmentation:stability_field_generator, 裂隙稳定器
thaumicaugmentation:impetus_gate, 元动阀门
thaumicaugmentation:stairs_ancient, 荒古石楼梯
thaumicaugmentation:slab:0, 荒古石砖台阶
thaumicaugmentation:stairs_eldritch_tile, 邪术石楼梯
thaumicaugmentation:bars:0, 荒古栏杆
thaumicaugmentation:fortified_glass, 奥术强化玻璃
thaumicaugmentation:fortified_glass_pane, 奥术强化玻璃板
thaumicaugmentation:starfield_glass:0, 星域玻璃（裂隙）
thaumicaugmentation:starfield_glass:1, 星域玻璃（维度裂缝）
thaumicaugmentation:starfield_glass:2, 星域玻璃（魔镜）
thaumicaugmentation:capstone:0, 邪术拱顶石
thaumicaugmentation:capstone:1, 荒古拱顶石
thaumicaugmentation:capstone:2, 开眼邪术拱顶石
thaumicaugmentation:capstone:3, 开眼荒古拱顶石
thaumicaugmentation:strange_crystal, 诡异魔晶
thaumicaugmentation:crab_vent, 陈年孔洞
thaumicaugmentation:eldritch_lock:0, 邪术锁孔
thaumicaugmentation:eldritch_lock:1, 邪术锁孔
thaumicaugmentation:eldritch_lock:2, 邪术锁孔
thaumicaugmentation:eldritch_lock:3, 邪术锁孔
thaumicaugmentation:eldritch_lock_impetus, 邪术锁孔
thaumicaugmentation:button_greatwood, 宏伟之木按钮
thaumicaugmentation:button_silverwood, 银木按钮
thaumicaugmentation:button_arcane_stone, 奥术石按钮
thaumicaugmentation:warded_button_greatwood, 宏伟之木奥能按钮
thaumicaugmentation:warded_button_silverwood, 银木奥能按钮
thaumicaugmentation:warded_button_arcane_stone, 奥术石奥能按钮
thaumicaugmentation:pressure_plate_greatwood, 宏伟之木压力板
thaumicaugmentation:pressure_plate_silverwood, 银木压力板
thaumicaugmentation:pressure_plate_arcane_stone, 奥术石压力板
thaumicaugmentation:warded_pressure_plate_greatwood, 宏伟之木奥能压力板
thaumicaugmentation:warded_pressure_plate_silverwood, 银木奥能压力板
thaumicaugmentation:warded_pressure_plate_arcane_stone, 奥术石奥能压力板
thaumicaugmentation:urn:0, 寻常瓮
thaumicaugmentation:urn:1, 非凡瓮
thaumicaugmentation:urn:2, 罕见瓮
thaumicaugmentation:item_grate, 滤物格栅
thaumicaugmentation:glass_tube, 玻璃源质管道
thaumicaugmentation:gauntlet:0, 神秘法师护手
thaumicaugmentation:gauntlet:1, 虚空预言者法师护手
thaumicaugmentation:material:0, 灵气再生格栅
thaumicaugmentation:material:1, 守护印记
thaumicaugmentation:material:2, 齿轮组
thaumicaugmentation:material:3, 元动能量单元
thaumicaugmentation:material:4, 背带基底
thaumicaugmentation:material:5, 元动宝石
thaumicaugmentation:seal_copier, 印记拓印器
thaumicaugmentation:arcane_door:0, 宏伟之木奥能之扉
thaumicaugmentation:arcane_door:1, 神秘奥能之扉
thaumicaugmentation:arcane_door:2, 银木奥能之扉
thaumicaugmentation:key:0, 铁钥匙
thaumicaugmentation:key:1, 黄铜钥匙
thaumicaugmentation:key:2, 神秘钥匙
thaumicaugmentation:void_boots, 虚空神秘使靴子
thaumicaugmentation:rift_seed:0, 咒波裂隙种子
thaumicaugmentation:rift_seed:0, 咒波裂隙种子
thaumicaugmentation:rift_seed:1, 咒波种子
thaumicaugmentation:rift_seed:1, 咒波种子
thaumicaugmentation:augment_caster_rift_energy_storage, 元动能量电池
thaumicaugmentation:fracture_locator:0, 裂缝定位器
thaumicaugmentation:augment_builder_power:0, 调整器：求知
thaumicaugmentation:augment_builder_power:0, 调整器：元素
thaumicaugmentation:augment_builder_power:0, 调整器：主世界
thaumicaugmentation:augment_builder_power:0, 调整器：下界
thaumicaugmentation:augment_builder_power:0, 调整器：末地
thaumicaugmentation:augment_builder_power:0, 调整器：虚域
thaumicaugmentation:augment_builder_power:0, 调整器：增流
thaumicaugmentation:augment_builder_effect:0, 增效水晶：核心效能
thaumicaugmentation:augment_builder_effect:0, 增效水晶：施法速度
thaumicaugmentation:augment_builder_effect:0, 增效水晶：灵气减免
thaumicaugmentation:morphic_tool, 幻形工具
thaumicaugmentation:primal_cutter:0, 元始刃
thaumicaugmentation:primal_cutter:0, 元始刃
thaumicaugmentation:rift_jar:0, 奥术强化罐子
thaumicaugmentation:rift_jar:0, 缸中裂隙
thaumicaugmentation:impetus_mirror:0, 元动之镜
thaumicaugmentation:impetus_linker:0, 元动谐振器
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:biome_selector:0, 群系核心
thaumicaugmentation:thaumostatic_harness:0, 奥法背带
thaumicaugmentation:thaumostatic_harness_augment:0, 回转仪升级组件
thaumicaugmentation:thaumostatic_harness_augment:1, 腰带升级组件
thaumicaugmentation:elytra_harness:0, 奥法鞘翅
thaumicaugmentation:elytra_harness_augment:0, 元动助推器升级组件
thaumicaugmentation:autocaster_placer:0, 施法器
thaumicaugmentation:autocaster_placer:1, 邪术施法器
thaumicaugmentation:impulse_cannon:0, 元动加农炮
thaumicaugmentation:impulse_cannon_augment:0, 轨道炮模式组件
thaumicaugmentation:impulse_cannon_augment:1, 迸射模式组件
thaumicaugmentation:focus_ancient, 荒古核心
thaumicaugmentation:eldritch_lock_key:0, 符文石板
thaumicaugmentation:eldritch_lock_key:1, 镶尖符咒
thaumicaugmentation:eldritch_lock_key:2, 禁忌知识
thaumicaugmentation:eldritch_lock_key:3, 凶险剑刃
thaumicaugmentation:obelisk_placer:0, 邪术方尖碑
thaumicaugmentation:obelisk_placer:1, 荒古方尖碑
thaumicaugmentation:research_notes:0, 破旧卷轴
thaumicaugmentation:augment_vis_battery, 便携灵气电池
thaumicaugmentation:thaumium_robes_hood, 秘术师兜帽
