Mod:Item:MetaData, Localized Name
enderio:block_not_unholy_dark_fused_quartz:15, Dark Fused Quartz
enderio:block_not_unholy_dark_fused_glass:0, Dark Clear Glass
enderio:block_not_unholy_dark_fused_glass:1, Dark Clear Glass
enderio:block_not_unholy_dark_fused_glass:2, Dark Clear Glass
enderio:block_not_unholy_dark_fused_glass:3, Dark Clear Glass
enderio:block_not_unholy_dark_fused_glass:4, Dark Clear Glass
enderio:block_not_unholy_dark_fused_glass:5, Dark Clear Glass
enderio:block_not_unholy_dark_fused_glass:6, Dark Clear Glass
enderio:block_not_unholy_dark_fused_glass:7, Dark Clear Glass
enderio:block_not_unholy_dark_fused_glass:8, Dark Clear Glass
enderio:block_not_unholy_dark_fused_glass:9, Dark Clear Glass
enderio:block_not_unholy_dark_fused_glass:10, Dark Clear Glass
enderio:block_not_unholy_dark_fused_glass:11, Dark Clear Glass
enderio:block_not_unholy_dark_fused_glass:12, Dark Clear Glass
enderio:block_not_unholy_dark_fused_glass:13, Dark Clear Glass
enderio:block_not_unholy_dark_fused_glass:14, Dark Clear Glass
enderio:block_not_unholy_dark_fused_glass:15, Dark Clear Glass
enderio:block_not_pasture_fused_quartz:0, Fused Quartz
enderio:block_not_pasture_fused_quartz:1, Fused Quartz
enderio:block_not_pasture_fused_quartz:2, Fused Quartz
enderio:block_not_pasture_fused_quartz:3, Fused Quartz
enderio:block_not_pasture_fused_quartz:4, Fused Quartz
enderio:block_not_pasture_fused_quartz:5, Fused Quartz
enderio:block_not_pasture_fused_quartz:6, Fused Quartz
enderio:block_not_pasture_fused_quartz:7, Fused Quartz
enderio:block_not_pasture_fused_quartz:8, Fused Quartz
enderio:block_not_pasture_fused_quartz:9, Fused Quartz
enderio:block_not_pasture_fused_quartz:10, Fused Quartz
enderio:block_not_pasture_fused_quartz:11, Fused Quartz
enderio:block_not_pasture_fused_quartz:12, Fused Quartz
enderio:block_not_pasture_fused_quartz:13, Fused Quartz
enderio:block_not_pasture_fused_quartz:14, Fused Quartz
enderio:block_not_pasture_fused_quartz:15, Fused Quartz
enderio:block_not_pasture_fused_glass:0, Quite Clear Glass
enderio:block_not_pasture_fused_glass:1, Quite Clear Glass
enderio:block_not_pasture_fused_glass:2, Quite Clear Glass
enderio:block_not_pasture_fused_glass:3, Quite Clear Glass
enderio:block_not_pasture_fused_glass:4, Quite Clear Glass
enderio:block_not_pasture_fused_glass:5, Quite Clear Glass
enderio:block_not_pasture_fused_glass:6, Quite Clear Glass
enderio:block_not_pasture_fused_glass:7, Quite Clear Glass
enderio:block_not_pasture_fused_glass:8, Quite Clear Glass
enderio:block_not_pasture_fused_glass:9, Quite Clear Glass
enderio:block_not_pasture_fused_glass:10, Quite Clear Glass
enderio:block_not_pasture_fused_glass:11, Quite Clear Glass
enderio:block_not_pasture_fused_glass:12, Quite Clear Glass
enderio:block_not_pasture_fused_glass:13, Quite Clear Glass
enderio:block_not_pasture_fused_glass:14, Quite Clear Glass
enderio:block_not_pasture_fused_glass:15, Quite Clear Glass
enderio:block_not_pasture_enlightened_fused_quartz:0, Enlightened Fused Quartz
enderio:block_not_pasture_enlightened_fused_quartz:1, Enlightened Fused Quartz
enderio:block_not_pasture_enlightened_fused_quartz:2, Enlightened Fused Quartz
enderio:block_not_pasture_enlightened_fused_quartz:3, Enlightened Fused Quartz
enderio:block_not_pasture_enlightened_fused_quartz:4, Enlightened Fused Quartz
enderio:block_not_pasture_enlightened_fused_quartz:5, Enlightened Fused Quartz
enderio:block_not_pasture_enlightened_fused_quartz:6, Enlightened Fused Quartz
enderio:block_not_pasture_enlightened_fused_quartz:7, Enlightened Fused Quartz
enderio:block_not_pasture_enlightened_fused_quartz:8, Enlightened Fused Quartz
enderio:block_not_pasture_enlightened_fused_quartz:9, Enlightened Fused Quartz
enderio:block_not_pasture_enlightened_fused_quartz:10, Enlightened Fused Quartz
enderio:block_not_pasture_enlightened_fused_quartz:11, Enlightened Fused Quartz
enderio:block_not_pasture_enlightened_fused_quartz:12, Enlightened Fused Quartz
enderio:block_not_pasture_enlightened_fused_quartz:13, Enlightened Fused Quartz
enderio:block_not_pasture_enlightened_fused_quartz:14, Enlightened Fused Quartz
enderio:block_not_pasture_enlightened_fused_quartz:15, Enlightened Fused Quartz
enderio:block_not_pasture_enlightened_fused_glass:0, Enlightened Clear Glass
enderio:block_not_pasture_enlightened_fused_glass:1, Enlightened Clear Glass
enderio:block_not_pasture_enlightened_fused_glass:2, Enlightened Clear Glass
enderio:block_not_pasture_enlightened_fused_glass:3, Enlightened Clear Glass
enderio:block_not_pasture_enlightened_fused_glass:4, Enlightened Clear Glass
enderio:block_not_pasture_enlightened_fused_glass:5, Enlightened Clear Glass
enderio:block_not_pasture_enlightened_fused_glass:6, Enlightened Clear Glass
enderio:block_not_pasture_enlightened_fused_glass:7, Enlightened Clear Glass
enderio:block_not_pasture_enlightened_fused_glass:8, Enlightened Clear Glass
enderio:block_not_pasture_enlightened_fused_glass:9, Enlightened Clear Glass
enderio:block_not_pasture_enlightened_fused_glass:10, Enlightened Clear Glass
enderio:block_not_pasture_enlightened_fused_glass:11, Enlightened Clear Glass
enderio:block_not_pasture_enlightened_fused_glass:12, Enlightened Clear Glass
enderio:block_not_pasture_enlightened_fused_glass:13, Enlightened Clear Glass
enderio:block_not_pasture_enlightened_fused_glass:14, Enlightened Clear Glass
enderio:block_not_pasture_enlightened_fused_glass:15, Enlightened Clear Glass
enderio:block_not_pasture_dark_fused_quartz:0, Dark Fused Quartz
enderio:block_not_pasture_dark_fused_quartz:1, Dark Fused Quartz
enderio:block_not_pasture_dark_fused_quartz:2, Dark Fused Quartz
enderio:block_not_pasture_dark_fused_quartz:3, Dark Fused Quartz
enderio:block_not_pasture_dark_fused_quartz:4, Dark Fused Quartz
enderio:block_not_pasture_dark_fused_quartz:5, Dark Fused Quartz
enderio:block_not_pasture_dark_fused_quartz:6, Dark Fused Quartz
enderio:block_not_pasture_dark_fused_quartz:7, Dark Fused Quartz
enderio:block_not_pasture_dark_fused_quartz:8, Dark Fused Quartz
enderio:block_not_pasture_dark_fused_quartz:9, Dark Fused Quartz
enderio:block_not_pasture_dark_fused_quartz:10, Dark Fused Quartz
enderio:block_not_pasture_dark_fused_quartz:11, Dark Fused Quartz
enderio:block_not_pasture_dark_fused_quartz:12, Dark Fused Quartz
enderio:block_not_pasture_dark_fused_quartz:13, Dark Fused Quartz
enderio:block_not_pasture_dark_fused_quartz:14, Dark Fused Quartz
enderio:block_not_pasture_dark_fused_quartz:15, Dark Fused Quartz
enderio:block_not_pasture_dark_fused_glass:0, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:1, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:2, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:3, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:4, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:5, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:6, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:7, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:8, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:9, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:10, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:11, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:12, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:13, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:14, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:15, Dark Clear Glass
enderio:item_soul_vial, 灵魂瓶
enderio:block_detector_block:0, 方块检测器
enderio:block_detector_block_silent:0, 方块检测器（无声）
enderio:item_dark_steel_helmet, 玄钢头盔
enderio:item_dark_steel_chestplate, 玄钢胸甲
enderio:item_dark_steel_leggings, 玄钢护腿
enderio:item_dark_steel_boots, 玄钢靴子
enderio:item_dark_steel_shield, 玄钢盾
enderio:item_dark_steel_sword, 终结之剑
enderio:item_dark_steel_pickaxe, 玄钢镐
enderio:item_dark_steel_axe, 玄钢斧
enderio:item_dark_steel_bow, 玄钢弓
enderio:item_dark_steel_shears, 玄钢剪
enderio:item_dark_steel_treetap, 玄钢木龙头
enderio:item_dark_steel_crook, 玄钢勾
enderio:item_dark_steel_hand, 玄钢反铲
enderio:item_inventory_charger_simple, 简易物品栏充能器
enderio:item_inventory_charger_basic, 基础物品栏充能器
enderio:item_inventory_charger, 物品栏充能器
enderio:item_inventory_charger_vibrant, 脉冲物品栏充能器
enderio:item_end_steel_sword, 终结之剑Ⅱ型
enderio:item_end_steel_pickaxe, 末影钢镐
enderio:item_end_steel_axe, 末影钢斧
enderio:item_end_steel_bow, 末影钢弓
enderio:item_end_steel_helmet, 末影钢头盔
enderio:item_end_steel_chestplate, 末影钢胸甲
enderio:item_end_steel_leggings, 末影钢护腿
enderio:item_end_steel_boots, 末影钢靴子
enderio:item_end_steel_shield, 末影钢盾
enderio:item_staff_of_levity:0, 漂浮权杖
enderio:item_staff_of_levity:0, 漂浮权杖
enderio:item_dark_steel_upgrade:0, 空白玄钢升级
enderio:item_dark_steel_upgrade:1, 玄钢升级“微型玄钢砧”
enderio:item_dark_steel_upgrade:1, 玄钢升级“微型玄钢砧”
enderio:item_dark_steel_upgrade:1, 玄钢升级“迷你玄钢砧”
enderio:item_dark_steel_upgrade:1, 玄钢升级“迷你玄钢砧”
enderio:item_dark_steel_upgrade:1, 玄钢升级“口袋玄钢砧”
enderio:item_dark_steel_upgrade:1, 玄钢升级“口袋玄钢砧”
enderio:item_dark_steel_upgrade:1, 玄钢升级“地毯”
enderio:item_dark_steel_upgrade:1, 玄钢升级“地毯”
enderio:item_dark_steel_upgrade:1, 玄钢升级“深度”
enderio:item_dark_steel_upgrade:1, 玄钢升级“深度”
enderio:item_dark_steel_upgrade:1, 玄钢升级“存入”
enderio:item_dark_steel_upgrade:1, 玄钢升级“存入”
enderio:item_dark_steel_upgrade:1, 玄钢升级“鞘翅”
enderio:item_dark_steel_upgrade:1, 玄钢升级“鞘翅”
enderio:item_dark_steel_upgrade:1, 玄钢升级“注能 I”
enderio:item_dark_steel_upgrade:1, 玄钢升级“注能 I”
enderio:item_dark_steel_upgrade:1, 玄钢升级“注能 II”
enderio:item_dark_steel_upgrade:1, 玄钢升级“注能 II”
enderio:item_dark_steel_upgrade:1, 玄钢升级“注能 III”
enderio:item_dark_steel_upgrade:1, 玄钢升级“注能 III”
enderio:item_dark_steel_upgrade:1, 玄钢升级“注能 IV”
enderio:item_dark_steel_upgrade:1, 玄钢升级“注能 IV”
enderio:item_dark_steel_upgrade:1, 玄钢升级“注能 V”
enderio:item_dark_steel_upgrade:1, 玄钢升级“注能 V”
enderio:item_dark_steel_upgrade:1, 玄钢升级“滑翔”
enderio:item_dark_steel_upgrade:1, 玄钢升级“滑翔”
enderio:item_dark_steel_upgrade:1, 玄钢升级“叉子”
enderio:item_dark_steel_upgrade:1, 玄钢升级“叉子”
enderio:item_dark_steel_upgrade:1, 玄钢升级“物品栏 I”
enderio:item_dark_steel_upgrade:1, 玄钢升级“物品栏 I”
enderio:item_dark_steel_upgrade:1, 玄钢升级“物品栏 II”
enderio:item_dark_steel_upgrade:1, 玄钢升级“物品栏 II”
enderio:item_dark_steel_upgrade:1, 玄钢升级“物品栏 III”
enderio:item_dark_steel_upgrade:1, 玄钢升级“物品栏 III”
enderio:item_dark_steel_upgrade:1, 玄钢升级“跳跃”
enderio:item_dark_steel_upgrade:1, 玄钢升级“跳跃”
enderio:item_dark_steel_upgrade:1, 玄钢升级“跳跃 II”
enderio:item_dark_steel_upgrade:1, 玄钢升级“跳跃 II”
enderio:item_dark_steel_upgrade:1, 玄钢升级“跳跃 III”
enderio:item_dark_steel_upgrade:1, 玄钢升级“跳跃 III”
enderio:item_dark_steel_upgrade:1, 玄钢升级“夜视”
enderio:item_dark_steel_upgrade:1, 玄钢升级“夜视”
enderio:item_dark_steel_upgrade:1, 玄钢升级“填充”
enderio:item_dark_steel_upgrade:1, 玄钢升级“填充”
enderio:item_dark_steel_upgrade:1, 玄钢升级“简易太阳能板”
enderio:item_dark_steel_upgrade:1, 玄钢升级“简易太阳能板”
enderio:item_dark_steel_upgrade:1, 玄钢升级“太阳能 I”
enderio:item_dark_steel_upgrade:1, 玄钢升级“太阳能 I”
enderio:item_dark_steel_upgrade:1, 玄钢升级“太阳能 II”
enderio:item_dark_steel_upgrade:1, 玄钢升级“太阳能 II”
enderio:item_dark_steel_upgrade:1, 玄钢升级“太阳能 III”
enderio:item_dark_steel_upgrade:1, 玄钢升级“太阳能 III”
enderio:item_dark_steel_upgrade:1, 玄钢升级“声波定位”
enderio:item_dark_steel_upgrade:1, 玄钢升级“声波定位”
enderio:item_dark_steel_upgrade:1, 玄钢升级“速度”
enderio:item_dark_steel_upgrade:1, 玄钢升级“速度”
enderio:item_dark_steel_upgrade:1, 玄钢升级“速度 II”
enderio:item_dark_steel_upgrade:1, 玄钢升级“速度 II”
enderio:item_dark_steel_upgrade:1, 玄钢升级“速度 III”
enderio:item_dark_steel_upgrade:1, 玄钢升级“速度 III”
enderio:item_dark_steel_upgrade:1, 玄钢升级“勺子”
enderio:item_dark_steel_upgrade:1, 玄钢升级“勺子”
enderio:item_dark_steel_upgrade:1, 玄钢升级“步行辅助（自动跳跃）”
enderio:item_dark_steel_upgrade:1, 玄钢升级“步行辅助（自动跳跃）”
enderio:item_dark_steel_upgrade:1, 玄钢升级“脚蹼”
enderio:item_dark_steel_upgrade:1, 玄钢升级“脚蹼”
enderio:item_dark_steel_upgrade:1, 玄钢升级“爆炸 I”
enderio:item_dark_steel_upgrade:1, 玄钢升级“爆炸 I”
enderio:item_dark_steel_upgrade:1, 玄钢升级“爆炸 II”
enderio:item_dark_steel_upgrade:1, 玄钢升级“爆炸 II”
enderio:item_dark_steel_upgrade:1, 玄钢升级“爆炸 III”
enderio:item_dark_steel_upgrade:1, 玄钢升级“爆炸 III”
enderio:item_dark_steel_upgrade:1, 玄钢升级“爆炸 IV”
enderio:item_dark_steel_upgrade:1, 玄钢升级“爆炸 IV”
enderio:item_dark_steel_upgrade:1, 玄钢升级“爆炸 V”
enderio:item_dark_steel_upgrade:1, 玄钢升级“爆炸 V”
enderio:item_dark_steel_upgrade:1, 玄钢升级“旅行”
enderio:item_dark_steel_upgrade:1, 玄钢升级“旅行”
enderio:item_owl_egg, 猫头鹰蛋
enderio:block_alloy_endergy:0, 粗钢块
enderio:block_alloy_endergy:1, 晶化合金块
enderio:block_alloy_endergy:2, 旋律合金块
enderio:block_alloy_endergy:3, 恒星合金块
enderio:block_alloy_endergy:4, 晶化粉红史莱姆块
enderio:block_alloy_endergy:5, 充能银块
enderio:block_alloy_endergy:6, 生动合金块
enderio:item_alloy_endergy_ingot:0, 粗钢锭
enderio:item_alloy_endergy_ingot:1, 晶化合金锭
enderio:item_alloy_endergy_ingot:2, 旋律合金锭
enderio:item_alloy_endergy_ingot:3, 恒星合金锭
enderio:item_alloy_endergy_ingot:4, 晶化粉红史莱姆锭
enderio:item_alloy_endergy_ingot:5, 充能银锭
enderio:item_alloy_endergy_ingot:6, 生动合金锭
enderio:item_alloy_endergy_nugget:0, 粗钢粒
enderio:item_alloy_endergy_nugget:1, 晶化合金粒
enderio:item_alloy_endergy_nugget:2, 旋律合金粒
enderio:item_alloy_endergy_nugget:3, 恒星合金粒
enderio:item_alloy_endergy_nugget:4, 晶化粉红史莱姆粒
enderio:item_alloy_endergy_nugget:5, 充能银粒
enderio:item_alloy_endergy_nugget:6, 生动合金粒
enderio:item_alloy_endergy_ball:0, 粗钢磨珠
enderio:item_alloy_endergy_ball:1, 晶化合金磨珠
enderio:item_alloy_endergy_ball:2, 旋律合金磨珠
enderio:item_alloy_endergy_ball:3, 恒星合金磨珠
enderio:item_alloy_endergy_ball:4, 晶化粉红史莱姆磨珠
enderio:item_alloy_endergy_ball:5, 充能银磨珠
enderio:item_alloy_endergy_ball:6, 生动合金磨珠
enderio:item_item_conduit:0, 物品导管
enderio:item_liquid_conduit:0, 液体导管
enderio:item_liquid_conduit:1, 高压液体导管
enderio:item_liquid_conduit:2, 末影液体导管
enderio:item_power_conduit:0, 能量导管
enderio:item_power_conduit:1, 强化能量导管
enderio:item_power_conduit:2, 末影能量导管
enderio:item_redstone_conduit:0, 红石导管
enderio:item_extract_speed_upgrade:0, 导管速度升级
enderio:item_extract_speed_downgrade:0, 导管速度降级
enderio:item_me_conduit:0, ME 导管
enderio:item_me_conduit:1, 致密 ME 导管
enderio:block_cap_bank:0, 创造模式电容库
enderio:block_cap_bank:1, 基础电容库
enderio:block_cap_bank:1, 基础电容库
enderio:block_cap_bank:2, 电容库
enderio:block_cap_bank:2, 电容库
enderio:block_cap_bank:3, 脉冲电容库
enderio:block_cap_bank:3, 脉冲电容库
enderio:block_gauge, 能量存量计
enderio:block_power_monitor, 能量监控器
enderio:block_advanced_power_monitor, 图形化能量监控器
enderio:block_simple_furnace, 简易电炉
enderio:block_simple_alloy_smelter, 简易合金炉
enderio:block_alloy_smelter, 合金炉
enderio:block_enhanced_alloy_smelter, 强化合金炉
enderio:block_buffer:0, 物品缓存器
enderio:block_buffer:1, 能量缓存器
enderio:block_buffer:2, 多功能缓存器
enderio:block_buffer:3, 创造缓存器
enderio:block_enchanter, 附魔器
enderio:block_farm_station, 种植站
enderio:block_combustion_generator, 燃烧发电机
enderio:block_enhanced_combustion_generator, 强化燃烧发电机
enderio:block_simple_stirling_generator, 简易斯特林发电机
enderio:block_stirling_generator, 斯特林发电机
enderio:block_zombie_generator, 僵尸发电机
enderio:block_franken_zombie_generator, 人造僵尸发电机
enderio:block_ender_generator, 末影人发电机
enderio:block_lava_generator, 熔岩热交换器
enderio:block_killer_joe, 杀手乔
enderio:block_electric_light:0, 电灯
enderio:block_electric_light:1, 电灯（反相）
enderio:block_electric_light:2, 灯
enderio:block_electric_light:3, 灯（反相）
enderio:block_electric_light:4, 无线灯
enderio:block_electric_light:5, 无线灯（反相）
enderio:block_attractor_obelisk, 生物诱引方尖碑
enderio:block_aversion_obelisk, 生物排除方尖碑
enderio:block_inhibitor_obelisk, 传送抑制方尖碑
enderio:block_relocator_obelisk, 重定向方尖碑
enderio:block_weather_obelisk, 气象方尖碑
enderio:block_experience_obelisk, 经验交换方尖碑
enderio:block_painter, 喷涂机
enderio:block_reservoir, 蓄水库
enderio:block_omni_reservoir, 万用蓄水库
enderio:block_simple_sag_mill, 简易SAG磨粉机
enderio:block_sag_mill, SAG磨粉机
enderio:block_enhanced_sag_mill, 强化SAG磨粉机
enderio:block_slice_and_splice, 头颅装配机
enderio:block_solar_panel:0, 简易光伏板
enderio:block_solar_panel:1, 光伏板
enderio:block_solar_panel:2, 强化光伏板
enderio:block_solar_panel:3, 脉冲光伏板
enderio:block_soul_binder, 灵魂绑定器
enderio:block_powered_spawner, 电动刷怪箱
enderio:block_vat, 酿液桶
enderio:block_enhanced_vat, 强化酿液桶
enderio:block_simple_wired_charger, 简易有线充能器
enderio:block_wired_charger, 有线充能器
enderio:block_enhanced_wired_charger, 强化有线充能器
enderio:block_wireless_charger, 无线充能器
enderio:block_normal_wireless_charger, 无线充能天线
enderio:block_enhanced_wireless_charger, 强化无线充能天线
enderio:block_wireless_charger_extension, 无线充能天线放大器
enderio:block_tank:0, 流体容器
enderio:block_tank:1, 高压流体储罐
enderio:block_transceiver, 空间传送器
enderio:block_vacuum_chest, 虚空箱子
enderio:block_xp_vacuum, 虚空经验箱
enderio:block_niard, The Niard
enderio:block_travel_anchor, 旅行锚
enderio:block_tele_pad, 传送台
enderio:block_dialing_device, 坐标记录仪
enderio:block_impulse_hopper, 脉冲漏斗
enderio:block_simple_crafter, 简易合成器
enderio:block_crafter, 合成器
enderio:block_creative_spawner, 创造模式刷怪箱
xreliquary:altar, 铸造祭坛
xreliquary:apothecary_cauldron, tile.apothecary_cauldron.name
xreliquary:apothecary_mortar, tile.apothecary_mortar.name
xreliquary:fertile_lilypad, tile.fertile_lilypad.name
xreliquary:interdiction_torch, tile.interdiction_torch.name
xreliquary:wraith_node, tile.wraith_node.name
xreliquary:pedestal:0, 基座
xreliquary:pedestal:1, 基座
xreliquary:pedestal:2, 基座
xreliquary:pedestal:3, 基座
xreliquary:pedestal:4, 基座
xreliquary:pedestal:5, 基座
xreliquary:pedestal:6, 基座
xreliquary:pedestal:7, 基座
xreliquary:pedestal:8, 基座
xreliquary:pedestal:9, 基座
xreliquary:pedestal:10, 基座
xreliquary:pedestal:11, 基座
xreliquary:pedestal:12, 基座
xreliquary:pedestal:13, 基座
xreliquary:pedestal:14, 基座
xreliquary:pedestal:15, 基座
xreliquary:pedestal_passive:0, 基座 (仅装饰)
xreliquary:pedestal_passive:1, 基座 (仅装饰)
xreliquary:pedestal_passive:2, 基座 (仅装饰)
xreliquary:pedestal_passive:3, 基座 (仅装饰)
xreliquary:pedestal_passive:4, 基座 (仅装饰)
xreliquary:pedestal_passive:5, 基座 (仅装饰)
xreliquary:pedestal_passive:6, 基座 (仅装饰)
xreliquary:pedestal_passive:7, 基座 (仅装饰)
xreliquary:pedestal_passive:8, 基座 (仅装饰)
xreliquary:pedestal_passive:9, 基座 (仅装饰)
xreliquary:pedestal_passive:10, 基座 (仅装饰)
xreliquary:pedestal_passive:11, 基座 (仅装饰)
xreliquary:pedestal_passive:12, 基座 (仅装饰)
xreliquary:pedestal_passive:13, 基座 (仅装饰)
xreliquary:pedestal_passive:14, 基座 (仅装饰)
xreliquary:pedestal_passive:15, 基座 (仅装饰)
xreliquary:alkahestry_tome, item.alkahestry_tome.name
xreliquary:mob_ingredient:0, 肋骨
xreliquary:mob_ingredient:1, 凋灵肋骨
xreliquary:mob_ingredient:2, 螯角
xreliquary:mob_ingredient:3, 酶腺
xreliquary:mob_ingredient:4, 粘液珍珠
xreliquary:mob_ingredient:5, 蝙蝠翅膀
xreliquary:mob_ingredient:6, 僵尸之心
xreliquary:mob_ingredient:7, 熔火之心
xreliquary:mob_ingredient:8, 风暴之眼
xreliquary:mob_ingredient:9, 肥沃精华
xreliquary:mob_ingredient:10, 霜冻核心
xreliquary:mob_ingredient:11, 朦胧之心
xreliquary:mob_ingredient:12, 鱿鱼嘴
xreliquary:mob_ingredient:13, 炼狱之爪
xreliquary:mob_ingredient:14, 海妖壳甲残片
xreliquary:mob_ingredient:15, 腥红之布
xreliquary:mob_ingredient:16, 守卫者之刺
xreliquary:mercy_cross, item.mercy_cross.name
xreliquary:angelheart_vial, item.angelheart_vial.name
xreliquary:angelic_feather, item.angelic_feather.name
xreliquary:destruction_catalyst, item.destruction_catalyst.name
xreliquary:emperor_chalice, item.emperor_chalice.name
xreliquary:ender_staff, item.ender_staff.name
xreliquary:fortune_coin, item.fortune_coin.name
xreliquary:glacial_staff, item.glacial_staff.name
xreliquary:glowing_bread, item.glowing_bread.name
xreliquary:glowing_water, item.glowing_water.name
xreliquary:harvest_rod, item.harvest_rod.name
xreliquary:mob_charm_fragment:0, §c僵尸心珠
xreliquary:mob_charm_fragment:1, §f骷髅心珠
xreliquary:mob_charm_fragment:2, §8凋零骷髅心珠
xreliquary:mob_charm_fragment:3, §a爬行者心珠
xreliquary:mob_charm_fragment:4, §a女巫心珠
xreliquary:mob_charm_fragment:5, §a僵尸猪人心珠
xreliquary:mob_charm_fragment:6, §a洞穴蜘蛛心珠
xreliquary:mob_charm_fragment:7, §a蜘蛛心珠
xreliquary:mob_charm_fragment:8, §a末影人心珠
xreliquary:mob_charm_fragment:9, §a恶魂心珠
xreliquary:mob_charm_fragment:10, §a史莱姆心珠
xreliquary:mob_charm_fragment:11, §a岩浆怪心珠
xreliquary:mob_charm_fragment:12, §a烈焰人心珠
xreliquary:mob_charm_fragment:13, §a守卫者心珠
xreliquary:hero_medallion, item.hero_medallion.name
xreliquary:holy_hand_grenade, item.holy_hand_grenade.name
xreliquary:ice_magus_rod, item.ice_magus_rod.name
xreliquary:infernal_chalice, item.infernal_chalice.name
xreliquary:infernal_claws, item.infernal_claws.name
xreliquary:infernal_tear, item.infernal_tear.name
xreliquary:kraken_shell, item.kraken_shell.name
xreliquary:lantern_of_paranoia, item.lantern_of_paranoia.name
xreliquary:magicbane, item.magicbane.name
xreliquary:midas_touchstone, item.midas_touchstone.name
xreliquary:mob_charm:0, §a僵尸护符
xreliquary:mob_charm:0, §a骷髅护符
xreliquary:mob_charm:0, §a凋零骷髅护符
xreliquary:mob_charm:0, §a爬行者护符
xreliquary:mob_charm:0, §a女巫护符
xreliquary:mob_charm:0, §a僵尸猪人护符
xreliquary:mob_charm:0, §a洞穴蜘蛛护符
xreliquary:mob_charm:0, §a蜘蛛护符
xreliquary:mob_charm:0, §a末影人护符
xreliquary:mob_charm:0, §a恶魂护符
xreliquary:mob_charm:0, §a史莱姆护符
xreliquary:mob_charm:0, §a岩浆怪护符
xreliquary:mob_charm:0, §a烈焰人护符
xreliquary:mob_charm:0, §a守卫者护符
xreliquary:mob_charm_belt, item.mob_charm_belt.name
xreliquary:phoenix_down, item.phoenix_down.name
xreliquary:pyromancer_staff, item.pyromancer_staff.name
xreliquary:rending_gale, item.rending_gale.name
xreliquary:rod_of_lyssa, item.rod_of_lyssa.name
xreliquary:salamander_eye, item.salamander_eye.name
xreliquary:serpent_staff, item.serpent_staff.name
xreliquary:shears_of_winter, item.shears_of_winter.name
xreliquary:sojourner_staff, item.sojourner_staff.name
xreliquary:twilight_cloak, item.twilight_cloak.name
xreliquary:void_tear, item.void_tear.name
xreliquary:witch_hat, item.witch_hat.name
xreliquary:witherless_rose, item.witherless_rose.name
xreliquary:bullet:0, 空弹壳
xreliquary:bullet:1, 中性弹
xreliquary:bullet:2, 驱魔弹
xreliquary:bullet:3, 烈焰弹
xreliquary:bullet:4, 末影弹
xreliquary:bullet:5, 振荡弹
xreliquary:bullet:6, 冲击弹
xreliquary:bullet:7, 追踪弹
xreliquary:bullet:8, 扬沙弹
xreliquary:bullet:9, 风暴弹
xreliquary:magazine:0, 空弹夹
xreliquary:magazine:1, 中性弹夹
xreliquary:magazine:2, 驱魔弹夹
xreliquary:magazine:3, 烈焰弹夹
xreliquary:magazine:4, 末影弹夹
xreliquary:magazine:5, 振荡弹夹
xreliquary:magazine:6, 冲击弹夹
xreliquary:magazine:7, 追踪弹夹
xreliquary:magazine:8, 扬沙弹夹
xreliquary:magazine:9, 风暴弹夹
xreliquary:gun_part:0, 枪柄
xreliquary:gun_part:1, 枪管
xreliquary:gun_part:2, 击铁
xreliquary:handgun, 手枪
xreliquary:attraction_potion, item.attraction_potion.name
xreliquary:fertile_potion, item.fertile_potion.name
xreliquary:potion:0, 浓缩药水瓶
xreliquary:tipped_arrow, 药箭
prodigytech:explosion_furnace, 爆炸熔炉
prodigytech:magmatic_aeroheater, 熔岩气热炉
prodigytech:solid_fuel_aeroheater, 固体燃料气热炉
prodigytech:energion_aeroheater, 能源气热炉
prodigytech:tartaric_aeroheater, 冥界气热炉
prodigytech:capacitor_aeroheater, 热容器气热炉
prodigytech:incinerator, 焚化炉
prodigytech:blower_furnace, 烘烤炉
prodigytech:rotary_grinder, 旋转粉碎机
prodigytech:heat_sawmill, 热力锯木机
prodigytech:food_purifier, 食物净化机
prodigytech:solderer, 焊机
prodigytech:magnetic_reassembler, 磁力重构机
prodigytech:ore_refinery, 矿石精炼机
prodigytech:automatic_crystal_cutter, 晶体自动切割机
prodigytech:capacitor_charger, 蓄热器
prodigytech:fuel_processor, 燃料加工机
prodigytech:food_enricher, 食物富集机
prodigytech:primordialis_reactor, 原基反应器
prodigytech:atomic_reshaper, 原子重塑机
prodigytech:zorra_altar, 佐拉祭坛
prodigytech:air_funnel, 空气管道
